   n, x, y, z
24639, 5, 5, 29
27250, 5, 5, 30
30041, 5, 5, 31
33018, 5, 5, 32
36187, 5, 5, 33
39554, 5, 5, 34
43125, 5, 5, 35
46906, 5, 5, 36
50903, 5, 5, 37
55122, 5, 5, 38
59569, 5, 5, 39
64250, 5, 5, 40
69171, 5, 5, 41
74338, 5, 5, 42
79757, 5, 5, 43
85434, 5, 5, 44
91375, 5, 5, 45
97586, 5, 5, 46
 557, 5, 6, 6
 684, 5, 6, 7
 853, 5, 6, 8
1070, 5, 6, 9
1341, 5, 6, 10
1672, 5, 6, 11
2069, 5, 6, 12
2538, 5, 6, 13
3085, 5, 6, 14
3716, 5, 6, 15
4437, 5, 6, 16
5254, 5, 6, 17
6173, 5, 6, 18
7200, 5, 6, 19
8341, 5, 6, 20
9602, 5, 6, 21
12508, 5, 6, 23
14165, 5, 6, 24
15966, 5, 6, 25
17917, 5, 6, 26
20024, 5, 6, 27
22293, 5, 6, 28
24730, 5, 6, 29
27341, 5, 6, 30
30132, 5, 6, 31
33109, 5, 6, 32
36278, 5, 6, 33
39645, 5, 6, 34
43216, 5, 6, 35
46997, 5, 6, 36
50994, 5, 6, 37
55213, 5, 6, 38
59660, 5, 6, 39
64341, 5, 6, 40
69262, 5, 6, 41
74429, 5, 6, 42
79848, 5, 6, 43
85525, 5, 6, 44
91466, 5, 6, 45
97677, 5, 6, 46
 811, 5, 7, 7
 980, 5, 7, 8
1197, 5, 7, 9
1468, 5, 7, 10
1799, 5, 7, 11
2196, 5, 7, 12
2665, 5, 7, 13
3212, 5, 7, 14
3843, 5, 7, 15
4564, 5, 7, 16
5381, 5, 7, 17
6300, 5, 7, 18
7327, 5, 7, 19
8468, 5, 7, 20
11116, 5, 7, 22
12635, 5, 7, 23
14292, 5, 7, 24
16093, 5, 7, 25
18044, 5, 7, 26
20151, 5, 7, 27
22420, 5, 7, 28
24857, 5, 7, 29
27468, 5, 7, 30
30259, 5, 7, 31
33236, 5, 7, 32
36405, 5, 7, 33
39772, 5, 7, 34
43343, 5, 7, 35
47124, 5, 7, 36
51121, 5, 7, 37
55340, 5, 7, 38
59787, 5, 7, 39
64468, 5, 7, 40
69389, 5, 7, 41
79975, 5, 7, 43
85652, 5, 7, 44
91593, 5, 7, 45
97804, 5, 7, 46
1149, 5, 8, 8
1637, 5, 8, 10
1968, 5, 8, 11
2365, 5, 8, 12
2834, 5, 8, 13
3381, 5, 8, 14
4012, 5, 8, 15
5550, 5, 8, 17
6469, 5, 8, 18
7496, 5, 8, 19
8637, 5, 8, 20
9898, 5, 8, 21
11285, 5, 8, 22
12804, 5, 8, 23
14461, 5, 8, 24
16262, 5, 8, 25
18213, 5, 8, 26
22589, 5, 8, 28
25026, 5, 8, 29
27637, 5, 8, 30
30428, 5, 8, 31
33405, 5, 8, 32
36574, 5, 8, 33
39941, 5, 8, 34
43512, 5, 8, 35
47293, 5, 8, 36
51290, 5, 8, 37
55509, 5, 8, 38
59956, 5, 8, 39
64637, 5, 8, 40
69558, 5, 8, 41
74725, 5, 8, 42
80144, 5, 8, 43
85821, 5, 8, 44
91762, 5, 8, 45
97973, 5, 8, 46
1583, 5, 9, 9
2185, 5, 9, 11
2582, 5, 9, 12
3051, 5, 9, 13
3598, 5, 9, 14
4950, 5, 9, 16
5767, 5, 9, 17
6686, 5, 9, 18
7713, 5, 9, 19
8854, 5, 9, 20
10115, 5, 9, 21
11502, 5, 9, 22
13021, 5, 9, 23
14678, 5, 9, 24
16479, 5, 9, 25
18430, 5, 9, 26
20537, 5, 9, 27
22806, 5, 9, 28
25243, 5, 9, 29
27854, 5, 9, 30
30645, 5, 9, 31
33622, 5, 9, 32
36791, 5, 9, 33
40158, 5, 9, 34
43729, 5, 9, 35
47510, 5, 9, 36
51507, 5, 9, 37
55726, 5, 9, 38
60173, 5, 9, 39
69775, 5, 9, 41
74942, 5, 9, 42
80361, 5, 9, 43
86038, 5, 9, 44
91979, 5, 9, 45
98190, 5, 9, 46
2125, 5, 10, 10
2456, 5, 10, 11
2853, 5, 10, 12
3322, 5, 10, 13
3869, 5, 10, 14
4500, 5, 10, 15
5221, 5, 10, 16
6038, 5, 10, 17
6957, 5, 10, 18
7984, 5, 10, 19
9125, 5, 10, 20
10386, 5, 10, 21
13292, 5, 10, 23
14949, 5, 10, 24
16750, 5, 10, 25
18701, 5, 10, 26
20808, 5, 10, 27
23077, 5, 10, 28
25514, 5, 10, 29
28125, 5, 10, 30
30916, 5, 10, 31
33893, 5, 10, 32
37062, 5, 10, 33
40429, 5, 10, 34
44000, 5, 10, 35
47781, 5, 10, 36
51778, 5, 10, 37
55997, 5, 10, 38
60444, 5, 10, 39
65125, 5, 10, 40
70046, 5, 10, 41
75213, 5, 10, 42
80632, 5, 10, 43
86309, 5, 10, 44
92250, 5, 10, 45
98461, 5, 10, 46
2787, 5, 11, 11
3184, 5, 11, 12
3653, 5, 11, 13
4200, 5, 11, 14
4831, 5, 11, 15
6369, 5, 11, 17
7288, 5, 11, 18
9456, 5, 11, 20
10717, 5, 11, 21
13623, 5, 11, 23
15280, 5, 11, 24
19032, 5, 11, 26
21139, 5, 11, 27
25845, 5, 11, 29
28456, 5, 11, 30
31247, 5, 11, 31
34224, 5, 11, 32
37393, 5, 11, 33
40760, 5, 11, 34
44331, 5, 11, 35
52109, 5, 11, 37
56328, 5, 11, 38
60775, 5, 11, 39
65456, 5, 11, 40
70377, 5, 11, 41
75544, 5, 11, 42
80963, 5, 11, 43
86640, 5, 11, 44
92581, 5, 11, 45
98792, 5, 11, 46
3581, 5, 12, 12
4050, 5, 12, 13
4597, 5, 12, 14
5228, 5, 12, 15
5949, 5, 12, 16
6766, 5, 12, 17
7685, 5, 12, 18
8712, 5, 12, 19
11114, 5, 12, 21
12501, 5, 12, 22
14020, 5, 12, 23
15677, 5, 12, 24
17478, 5, 12, 25
19429, 5, 12, 26
21536, 5, 12, 27
23805, 5, 12, 28
26242, 5, 12, 29
28853, 5, 12, 30
31644, 5, 12, 31
34621, 5, 12, 32
37790, 5, 12, 33
41157, 5, 12, 34
44728, 5, 12, 35
48509, 5, 12, 36
52506, 5, 12, 37
56725, 5, 12, 38
61172, 5, 12, 39
65853, 5, 12, 40
70774, 5, 12, 41
75941, 5, 12, 42
81360, 5, 12, 43
87037, 5, 12, 44
92978, 5, 12, 45
4519, 5, 13, 13
5066, 5, 13, 14
5697, 5, 13, 15
6418, 5, 13, 16
7235, 5, 13, 17
8154, 5, 13, 18
9181, 5, 13, 19
10322, 5, 13, 20
11583, 5, 13, 21
12970, 5, 13, 22
14489, 5, 13, 23
16146, 5, 13, 24
19898, 5, 13, 26
22005, 5, 13, 27
24274, 5, 13, 28
26711, 5, 13, 29
29322, 5, 13, 30
32113, 5, 13, 31
35090, 5, 13, 32
38259, 5, 13, 33
41626, 5, 13, 34
45197, 5, 13, 35
48978, 5, 13, 36
52975, 5, 13, 37
57194, 5, 13, 38
61641, 5, 13, 39
66322, 5, 13, 40
71243, 5, 13, 41
76410, 5, 13, 42
81829, 5, 13, 43
87506, 5, 13, 44
93447, 5, 13, 45
99658, 5, 13, 46
5613, 5, 14, 14
6965, 5, 14, 16
7782, 5, 14, 17
8701, 5, 14, 18
10869, 5, 14, 20
12130, 5, 14, 21
13517, 5, 14, 22
15036, 5, 14, 23
16693, 5, 14, 24
18494, 5, 14, 25
20445, 5, 14, 26
22552, 5, 14, 27
24821, 5, 14, 28
27258, 5, 14, 29
29869, 5, 14, 30
32660, 5, 14, 31
35637, 5, 14, 32
38806, 5, 14, 33
42173, 5, 14, 34
45744, 5, 14, 35
49525, 5, 14, 36
53522, 5, 14, 37
57741, 5, 14, 38
62188, 5, 14, 39
66869, 5, 14, 40
71790, 5, 14, 41
76957, 5, 14, 42
82376, 5, 14, 43
88053, 5, 14, 44
93994, 5, 14, 45
8413, 5, 15, 17
10359, 5, 15, 19
11500, 5, 15, 20
12761, 5, 15, 21
14148, 5, 15, 22
15667, 5, 15, 23
17324, 5, 15, 24
19125, 5, 15, 25
21076, 5, 15, 26
23183, 5, 15, 27
25452, 5, 15, 28
27889, 5, 15, 29
30500, 5, 15, 30
33291, 5, 15, 31
36268, 5, 15, 32
46375, 5, 15, 35
50156, 5, 15, 36
54153, 5, 15, 37
58372, 5, 15, 38
62819, 5, 15, 39
67500, 5, 15, 40
72421, 5, 15, 41
77588, 5, 15, 42
83007, 5, 15, 43
88684, 5, 15, 44
94625, 5, 15, 45
8317, 5, 16, 16
9134, 5, 16, 17
10053, 5, 16, 18
11080, 5, 16, 19
13482, 5, 16, 21
14869, 5, 16, 22
16388, 5, 16, 23
18045, 5, 16, 24
19846, 5, 16, 25
21797, 5, 16, 26
23904, 5, 16, 27
26173, 5, 16, 28
28610, 5, 16, 29
34012, 5, 16, 31
36989, 5, 16, 32
43525, 5, 16, 34
47096, 5, 16, 35
59093, 5, 16, 38
63540, 5, 16, 39
68221, 5, 16, 40
73142, 5, 16, 41
78309, 5, 16, 42
83728, 5, 16, 43
89405, 5, 16, 44
95346, 5, 16, 45
9951, 5, 17, 17
10870, 5, 17, 18
11897, 5, 17, 19
13038, 5, 17, 20
14299, 5, 17, 21
15686, 5, 17, 22
17205, 5, 17, 23
18862, 5, 17, 24
20663, 5, 17, 25
22614, 5, 17, 26
24721, 5, 17, 27
26990, 5, 17, 28
29427, 5, 17, 29
32038, 5, 17, 30
34829, 5, 17, 31
37806, 5, 17, 32
40975, 5, 17, 33
44342, 5, 17, 34
47913, 5, 17, 35
51694, 5, 17, 36
55691, 5, 17, 37
59910, 5, 17, 38
64357, 5, 17, 39
69038, 5, 17, 40
73959, 5, 17, 41
79126, 5, 17, 42
84545, 5, 17, 43
90222, 5, 17, 44
96163, 5, 17, 45
11789, 5, 18, 18
12816, 5, 18, 19
15218, 5, 18, 21
16605, 5, 18, 22
18124, 5, 18, 23
21582, 5, 18, 25
23533, 5, 18, 26
27909, 5, 18, 28
30346, 5, 18, 29
35748, 5, 18, 31
38725, 5, 18, 32
41894, 5, 18, 33
45261, 5, 18, 34
48832, 5, 18, 35
52613, 5, 18, 36
56610, 5, 18, 37
60829, 5, 18, 38
65276, 5, 18, 39
69957, 5, 18, 40
74878, 5, 18, 41
80045, 5, 18, 42
97082, 5, 18, 45
13843, 5, 19, 19
14984, 5, 19, 20
16245, 5, 19, 21
17632, 5, 19, 22
19151, 5, 19, 23
22609, 5, 19, 25
24560, 5, 19, 26
26667, 5, 19, 27
28936, 5, 19, 28
31373, 5, 19, 29
33984, 5, 19, 30
36775, 5, 19, 31
39752, 5, 19, 32
42921, 5, 19, 33
46288, 5, 19, 34
49859, 5, 19, 35
53640, 5, 19, 36
57637, 5, 19, 37
61856, 5, 19, 38
66303, 5, 19, 39
70984, 5, 19, 40
75905, 5, 19, 41
81072, 5, 19, 42
86491, 5, 19, 43
92168, 5, 19, 44
98109, 5, 19, 45
16125, 5, 20, 20
17386, 5, 20, 21
18773, 5, 20, 22
20292, 5, 20, 23
21949, 5, 20, 24
23750, 5, 20, 25
25701, 5, 20, 26
27808, 5, 20, 27
30077, 5, 20, 28
32514, 5, 20, 29
35125, 5, 20, 30
37916, 5, 20, 31
40893, 5, 20, 32
44062, 5, 20, 33
47429, 5, 20, 34
51000, 5, 20, 35
54781, 5, 20, 36
58778, 5, 20, 37
62997, 5, 20, 38
67444, 5, 20, 39
72125, 5, 20, 40
77046, 5, 20, 41
82213, 5, 20, 42
87632, 5, 20, 43
93309, 5, 20, 44
99250, 5, 20, 45
18647, 5, 21, 21
21553, 5, 21, 23
23210, 5, 21, 24
25011, 5, 21, 25
26962, 5, 21, 26
29069, 5, 21, 27
31338, 5, 21, 28
33775, 5, 21, 29
36386, 5, 21, 30
39177, 5, 21, 31
42154, 5, 21, 32
45323, 5, 21, 33
48690, 5, 21, 34
52261, 5, 21, 35
56042, 5, 21, 36
60039, 5, 21, 37
64258, 5, 21, 38
73386, 5, 21, 40
78307, 5, 21, 41
83474, 5, 21, 42
88893, 5, 21, 43
94570, 5, 21, 44
21421, 5, 22, 22
22940, 5, 22, 23
26398, 5, 22, 25
28349, 5, 22, 26
30456, 5, 22, 27
32725, 5, 22, 28
35162, 5, 22, 29
37773, 5, 22, 30
40564, 5, 22, 31
43541, 5, 22, 32
50077, 5, 22, 34
53648, 5, 22, 35
57429, 5, 22, 36
61426, 5, 22, 37
65645, 5, 22, 38
70092, 5, 22, 39
74773, 5, 22, 40
79694, 5, 22, 41
84861, 5, 22, 42
90280, 5, 22, 43
95957, 5, 22, 44
24459, 5, 23, 23
26116, 5, 23, 24
27917, 5, 23, 25
29868, 5, 23, 26
31975, 5, 23, 27
34244, 5, 23, 28
36681, 5, 23, 29
39292, 5, 23, 30
42083, 5, 23, 31
45060, 5, 23, 32
48229, 5, 23, 33
55167, 5, 23, 35
58948, 5, 23, 36
67164, 5, 23, 38
71611, 5, 23, 39
76292, 5, 23, 40
81213, 5, 23, 41
86380, 5, 23, 42
91799, 5, 23, 43
97476, 5, 23, 44
27773, 5, 24, 24
29574, 5, 24, 25
31525, 5, 24, 26
33632, 5, 24, 27
35901, 5, 24, 28
38338, 5, 24, 29
40949, 5, 24, 30
43740, 5, 24, 31
46717, 5, 24, 32
49886, 5, 24, 33
53253, 5, 24, 34
56824, 5, 24, 35
60605, 5, 24, 36
64602, 5, 24, 37
68821, 5, 24, 38
73268, 5, 24, 39
77949, 5, 24, 40
82870, 5, 24, 41
88037, 5, 24, 42
93456, 5, 24, 43
31375, 5, 25, 25
33326, 5, 25, 26
35433, 5, 25, 27
37702, 5, 25, 28
40139, 5, 25, 29
42750, 5, 25, 30
45541, 5, 25, 31
48518, 5, 25, 32
51687, 5, 25, 33
55054, 5, 25, 34
58625, 5, 25, 35
62406, 5, 25, 36
70622, 5, 25, 38
89838, 5, 25, 42
35277, 5, 26, 26
37384, 5, 26, 27
39653, 5, 26, 28
42090, 5, 26, 29
44701, 5, 26, 30
47492, 5, 26, 31
50469, 5, 26, 32
53638, 5, 26, 33
57005, 5, 26, 34
60576, 5, 26, 35
68354, 5, 26, 37
72573, 5, 26, 38
77020, 5, 26, 39
81701, 5, 26, 40
86622, 5, 26, 41
91789, 5, 26, 42
97208, 5, 26, 43
39491, 5, 27, 27
41760, 5, 27, 28
44197, 5, 27, 29
49599, 5, 27, 31
52576, 5, 27, 32
55745, 5, 27, 33
59112, 5, 27, 34
62683, 5, 27, 35
66464, 5, 27, 36
70461, 5, 27, 37
74680, 5, 27, 38
79127, 5, 27, 39
83808, 5, 27, 40
88729, 5, 27, 41
99315, 5, 27, 43
44029, 5, 28, 28
46466, 5, 28, 29
49077, 5, 28, 30
51868, 5, 28, 31
54845, 5, 28, 32
58014, 5, 28, 33
61381, 5, 28, 34
64952, 5, 28, 35
68733, 5, 28, 36
76949, 5, 28, 38
81396, 5, 28, 39
86077, 5, 28, 40
90998, 5, 28, 41
96165, 5, 28, 42
48903, 5, 29, 29
51514, 5, 29, 30
54305, 5, 29, 31
57282, 5, 29, 32
63818, 5, 29, 34
67389, 5, 29, 35
71170, 5, 29, 36
75167, 5, 29, 37
79386, 5, 29, 38
83833, 5, 29, 39
88514, 5, 29, 40
93435, 5, 29, 41
98602, 5, 29, 42
54125, 5, 30, 30
56916, 5, 30, 31
59893, 5, 30, 32
63062, 5, 30, 33
66429, 5, 30, 34
70000, 5, 30, 35
73781, 5, 30, 36
77778, 5, 30, 37
81997, 5, 30, 38
86444, 5, 30, 39
59707, 5, 31, 31
62684, 5, 31, 32
69220, 5, 31, 34
72791, 5, 31, 35
76572, 5, 31, 36
80569, 5, 31, 37
84788, 5, 31, 38
89235, 5, 31, 39
93916, 5, 31, 40
98837, 5, 31, 41
65661, 5, 32, 32
68830, 5, 32, 33
72197, 5, 32, 34
75768, 5, 32, 35
79549, 5, 32, 36
83546, 5, 32, 37
87765, 5, 32, 38
92212, 5, 32, 39
96893, 5, 32, 40
71999, 5, 33, 33
75366, 5, 33, 34
78937, 5, 33, 35
82718, 5, 33, 36
86715, 5, 33, 37
90934, 5, 33, 38
95381, 5, 33, 39
78733, 5, 34, 34
82304, 5, 34, 35
86085, 5, 34, 36
90082, 5, 34, 37
94301, 5, 34, 38
98748, 5, 34, 39
85875, 5, 35, 35
89656, 5, 35, 36
93653, 5, 35, 37
97872, 5, 35, 38
93437, 5, 36, 36
97434, 5, 36, 37
 648, 6, 6, 6
 775, 6, 6, 7
 944, 6, 6, 8
1161, 6, 6, 9
1432, 6, 6, 10
2160, 6, 6, 12
2629, 6, 6, 13
3176, 6, 6, 14
3807, 6, 6, 15
4528, 6, 6, 16
5345, 6, 6, 17
6264, 6, 6, 18
7291, 6, 6, 19
8432, 6, 6, 20
9693, 6, 6, 21
12599, 6, 6, 23
14256, 6, 6, 24
16057, 6, 6, 25
18008, 6, 6, 26
20115, 6, 6, 27
22384, 6, 6, 28
27432, 6, 6, 30
30223, 6, 6, 31
33200, 6, 6, 32
36369, 6, 6, 33
39736, 6, 6, 34
43307, 6, 6, 35
47088, 6, 6, 36
51085, 6, 6, 37
55304, 6, 6, 38
59751, 6, 6, 39
64432, 6, 6, 40
69353, 6, 6, 41
74520, 6, 6, 42
79939, 6, 6, 43
85616, 6, 6, 44
91557, 6, 6, 45
97768, 6, 6, 46
 902, 6, 7, 7
1071, 6, 7, 8
1288, 6, 7, 9
1559, 6, 7, 10
1890, 6, 7, 11
2287, 6, 7, 12
2756, 6, 7, 13
3303, 6, 7, 14
3934, 6, 7, 15
4655, 6, 7, 16
5472, 6, 7, 17
6391, 6, 7, 18
7418, 6, 7, 19
8559, 6, 7, 20
9820, 6, 7, 21
11207, 6, 7, 22
12726, 6, 7, 23
14383, 6, 7, 24
18135, 6, 7, 26
20242, 6, 7, 27
24948, 6, 7, 29
27559, 6, 7, 30
30350, 6, 7, 31
33327, 6, 7, 32
36496, 6, 7, 33
39863, 6, 7, 34
43434, 6, 7, 35
47215, 6, 7, 36
51212, 6, 7, 37
55431, 6, 7, 38
59878, 6, 7, 39
64559, 6, 7, 40
69480, 6, 7, 41
74647, 6, 7, 42
80066, 6, 7, 43
85743, 6, 7, 44
91684, 6, 7, 45
97895, 6, 7, 46
1240, 6, 8, 8
2059, 6, 8, 11
2925, 6, 8, 13
3472, 6, 8, 14
4103, 6, 8, 15
4824, 6, 8, 16
5641, 6, 8, 17
6560, 6, 8, 18
8728, 6, 8, 20
9989, 6, 8, 21
12895, 6, 8, 23
14552, 6, 8, 24
16353, 6, 8, 25
18304, 6, 8, 26
20411, 6, 8, 27
22680, 6, 8, 28
25117, 6, 8, 29
27728, 6, 8, 30
30519, 6, 8, 31
33496, 6, 8, 32
36665, 6, 8, 33
40032, 6, 8, 34
43603, 6, 8, 35
47384, 6, 8, 36
51381, 6, 8, 37
55600, 6, 8, 38
60047, 6, 8, 39
64728, 6, 8, 40
69649, 6, 8, 41
74816, 6, 8, 42
80235, 6, 8, 43
85912, 6, 8, 44
91853, 6, 8, 45
98064, 6, 8, 46
2276, 6, 9, 11
2673, 6, 9, 12
3142, 6, 9, 13
3689, 6, 9, 14
5858, 6, 9, 17
7804, 6, 9, 19
8945, 6, 9, 20
10206, 6, 9, 21
11593, 6, 9, 22
13112, 6, 9, 23
14769, 6, 9, 24
16570, 6, 9, 25
18521, 6, 9, 26
20628, 6, 9, 27
22897, 6, 9, 28
25334, 6, 9, 29
27945, 6, 9, 30
30736, 6, 9, 31
33713, 6, 9, 32
36882, 6, 9, 33
40249, 6, 9, 34
43820, 6, 9, 35
47601, 6, 9, 36
51598, 6, 9, 37
55817, 6, 9, 38
60264, 6, 9, 39
64945, 6, 9, 40
69866, 6, 9, 41
75033, 6, 9, 42
86129, 6, 9, 44
98281, 6, 9, 46
2216, 6, 10, 10
2547, 6, 10, 11
2944, 6, 10, 12
3413, 6, 10, 13
3960, 6, 10, 14
4591, 6, 10, 15
5312, 6, 10, 16
6129, 6, 10, 17
8075, 6, 10, 19
9216, 6, 10, 20
10477, 6, 10, 21
11864, 6, 10, 22
13383, 6, 10, 23
15040, 6, 10, 24
16841, 6, 10, 25
18792, 6, 10, 26
20899, 6, 10, 27
23168, 6, 10, 28
25605, 6, 10, 29
28216, 6, 10, 30
31007, 6, 10, 31
37153, 6, 10, 33
40520, 6, 10, 34
44091, 6, 10, 35
47872, 6, 10, 36
51869, 6, 10, 37
56088, 6, 10, 38
60535, 6, 10, 39
65216, 6, 10, 40
70137, 6, 10, 41
75304, 6, 10, 42
80723, 6, 10, 43
86400, 6, 10, 44
92341, 6, 10, 45
98552, 6, 10, 46
2878, 6, 11, 11
3275, 6, 11, 12
4291, 6, 11, 14
6460, 6, 11, 17
8406, 6, 11, 19
9547, 6, 11, 20
13714, 6, 11, 23
15371, 6, 11, 24
17172, 6, 11, 25
19123, 6, 11, 26
21230, 6, 11, 27
23499, 6, 11, 28
25936, 6, 11, 29
28547, 6, 11, 30
34315, 6, 11, 32
37484, 6, 11, 33
44422, 6, 11, 35
48203, 6, 11, 36
56419, 6, 11, 38
60866, 6, 11, 39
70468, 6, 11, 41
75635, 6, 11, 42
81054, 6, 11, 43
86731, 6, 11, 44
92672, 6, 11, 45
98883, 6, 11, 46
3672, 6, 12, 12
4141, 6, 12, 13
4688, 6, 12, 14
5319, 6, 12, 15
6040, 6, 12, 16
6857, 6, 12, 17
7776, 6, 12, 18
8803, 6, 12, 19
9944, 6, 12, 20
11205, 6, 12, 21
12592, 6, 12, 22
14111, 6, 12, 23
15768, 6, 12, 24
17569, 6, 12, 25
19520, 6, 12, 26
21627, 6, 12, 27
23896, 6, 12, 28
26333, 6, 12, 29
31735, 6, 12, 31
37881, 6, 12, 33
41248, 6, 12, 34
44819, 6, 12, 35
48600, 6, 12, 36
52597, 6, 12, 37
56816, 6, 12, 38
61263, 6, 12, 39
65944, 6, 12, 40
70865, 6, 12, 41
76032, 6, 12, 42
81451, 6, 12, 43
87128, 6, 12, 44
93069, 6, 12, 45
99280, 6, 12, 46
4610, 6, 13, 13
5157, 6, 13, 14
5788, 6, 13, 15
6509, 6, 13, 16
7326, 6, 13, 17
8245, 6, 13, 18
9272, 6, 13, 19
10413, 6, 13, 20
11674, 6, 13, 21
13061, 6, 13, 22
16237, 6, 13, 24
18038, 6, 13, 25
19989, 6, 13, 26
22096, 6, 13, 27
24365, 6, 13, 28
26802, 6, 13, 29
29413, 6, 13, 30
32204, 6, 13, 31
35181, 6, 13, 32
38350, 6, 13, 33
41717, 6, 13, 34
45288, 6, 13, 35
49069, 6, 13, 36
53066, 6, 13, 37
57285, 6, 13, 38
66413, 6, 13, 40
71334, 6, 13, 41
76501, 6, 13, 42
81920, 6, 13, 43
87597, 6, 13, 44
93538, 6, 13, 45
99749, 6, 13, 46
5704, 6, 14, 14
6335, 6, 14, 15
7056, 6, 14, 16
7873, 6, 14, 17
8792, 6, 14, 18
9819, 6, 14, 19
10960, 6, 14, 20
13608, 6, 14, 22
15127, 6, 14, 23
16784, 6, 14, 24
18585, 6, 14, 25
20536, 6, 14, 26
22643, 6, 14, 27
24912, 6, 14, 28
27349, 6, 14, 29
32751, 6, 14, 31
35728, 6, 14, 32
38897, 6, 14, 33
42264, 6, 14, 34
45835, 6, 14, 35
49616, 6, 14, 36
53613, 6, 14, 37
57832, 6, 14, 38
62279, 6, 14, 39
66960, 6, 14, 40
71881, 6, 14, 41
77048, 6, 14, 42
82467, 6, 14, 43
88144, 6, 14, 44
94085, 6, 14, 45
6966, 6, 15, 15
7687, 6, 15, 16
8504, 6, 15, 17
9423, 6, 15, 18
10450, 6, 15, 19
11591, 6, 15, 20
12852, 6, 15, 21
14239, 6, 15, 22
17415, 6, 15, 24
19216, 6, 15, 25
21167, 6, 15, 26
23274, 6, 15, 27
25543, 6, 15, 28
27980, 6, 15, 29
30591, 6, 15, 30
33382, 6, 15, 31
36359, 6, 15, 32
42895, 6, 15, 34
50247, 6, 15, 36
58463, 6, 15, 38
62910, 6, 15, 39
67591, 6, 15, 40
77679, 6, 15, 42
83098, 6, 15, 43
88775, 6, 15, 44
94716, 6, 15, 45
8408, 6, 16, 16
9225, 6, 16, 17
10144, 6, 16, 18
11171, 6, 16, 19
12312, 6, 16, 20
13573, 6, 16, 21
14960, 6, 16, 22
18136, 6, 16, 24
19937, 6, 16, 25
23995, 6, 16, 27
26264, 6, 16, 28
28701, 6, 16, 29
34103, 6, 16, 31
37080, 6, 16, 32
47187, 6, 16, 35
50968, 6, 16, 36
54965, 6, 16, 37
59184, 6, 16, 38
63631, 6, 16, 39
68312, 6, 16, 40
73233, 6, 16, 41
78400, 6, 16, 42
83819, 6, 16, 43
89496, 6, 16, 44
95437, 6, 16, 45
10042, 6, 17, 17
10961, 6, 17, 18
11988, 6, 17, 19
13129, 6, 17, 20
14390, 6, 17, 21
17296, 6, 17, 23
18953, 6, 17, 24
20754, 6, 17, 25
22705, 6, 17, 26
24812, 6, 17, 27
27081, 6, 17, 28
29518, 6, 17, 29
32129, 6, 17, 30
34920, 6, 17, 31
37897, 6, 17, 32
41066, 6, 17, 33
44433, 6, 17, 34
48004, 6, 17, 35
51785, 6, 17, 36
55782, 6, 17, 37
60001, 6, 17, 38
64448, 6, 17, 39
69129, 6, 17, 40
74050, 6, 17, 41
79217, 6, 17, 42
84636, 6, 17, 43
90313, 6, 17, 44
96254, 6, 17, 45
11880, 6, 18, 18
12907, 6, 18, 19
15309, 6, 18, 21
16696, 6, 18, 22
18215, 6, 18, 23
23624, 6, 18, 26
25731, 6, 18, 27
30437, 6, 18, 29
35839, 6, 18, 31
38816, 6, 18, 32
45352, 6, 18, 34
48923, 6, 18, 35
52704, 6, 18, 36
56701, 6, 18, 37
60920, 6, 18, 38
65367, 6, 18, 39
70048, 6, 18, 40
74969, 6, 18, 41
80136, 6, 18, 42
85555, 6, 18, 43
91232, 6, 18, 44
97173, 6, 18, 45
13934, 6, 19, 19
15075, 6, 19, 20
16336, 6, 19, 21
17723, 6, 19, 22
19242, 6, 19, 23
22700, 6, 19, 25
24651, 6, 19, 26
26758, 6, 19, 27
29027, 6, 19, 28
34075, 6, 19, 30
36866, 6, 19, 31
43012, 6, 19, 33
46379, 6, 19, 34
49950, 6, 19, 35
53731, 6, 19, 36
57728, 6, 19, 37
61947, 6, 19, 38
66394, 6, 19, 39
71075, 6, 19, 40
75996, 6, 19, 41
81163, 6, 19, 42
86582, 6, 19, 43
92259, 6, 19, 44
98200, 6, 19, 45
16216, 6, 20, 20
17477, 6, 20, 21
18864, 6, 20, 22
20383, 6, 20, 23
22040, 6, 20, 24
23841, 6, 20, 25
25792, 6, 20, 26
27899, 6, 20, 27
30168, 6, 20, 28
32605, 6, 20, 29
38007, 6, 20, 31
40984, 6, 20, 32
44153, 6, 20, 33
47520, 6, 20, 34
51091, 6, 20, 35
58869, 6, 20, 37
63088, 6, 20, 38
67535, 6, 20, 39
72216, 6, 20, 40
77137, 6, 20, 41
87723, 6, 20, 43
93400, 6, 20, 44
99341, 6, 20, 45
20125, 6, 21, 22
21644, 6, 21, 23
23301, 6, 21, 24
25102, 6, 21, 25
27053, 6, 21, 26
29160, 6, 21, 27
31429, 6, 21, 28
33866, 6, 21, 29
36477, 6, 21, 30
39268, 6, 21, 31
42245, 6, 21, 32
45414, 6, 21, 33
48781, 6, 21, 34
52352, 6, 21, 35
56133, 6, 21, 36
60130, 6, 21, 37
64349, 6, 21, 38
68796, 6, 21, 39
73477, 6, 21, 40
78398, 6, 21, 41
83565, 6, 21, 42
88984, 6, 21, 43
94661, 6, 21, 44
21512, 6, 22, 22
23031, 6, 22, 23
24688, 6, 22, 24
26489, 6, 22, 25
28440, 6, 22, 26
32816, 6, 22, 28
35253, 6, 22, 29
37864, 6, 22, 30
40655, 6, 22, 31
43632, 6, 22, 32
